fecha_desaparicion;fecha_denuncia;fecha_conocimiento;zona;distrito;circuito;subcircuito;codigo_provincia;provincia;codigo_canton;canton;dias_solucion;latitud_desaparicion;longitud_desaparicion;sexo;nacionalidad;edad;rango_edad;etnia;fecha_localizacion;latitud_localizacion;longitud_localizacion;provincia_localizacion;situacion_actual;motivo_desaparicion;motivacion_desaparicion_observada;estado_desaparecido
21/9/2025;22/9/2025;22/9/2025;ZONA 9;ELOY ALFARO - DMQ;CHILIBULO;CHILIBULO 4;17;PICHINCHA;1701;QUITO;172800;-0,231528;-78,543877;MUJER;ECUADOR;14;ADOLESCENTES;MESTIZO/A;23/9/2025;-0,310253;-78,564114;PICHINCHA;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
21/9/2025;23/9/2025;23/9/2025;ZONA 9;LA DELICIA;CARCELÉN;CARCELÉN 4;17;PICHINCHA;1701;QUITO;172800;-0,092115;-78,456404;HOMBRE;ECUADOR;40;ADULTO;AFRO;23/9/2025;-0,181559;-78,504348;PICHINCHA;FALLECIDO;FALLECIDO;ASESINATO;DESAPARICIÓN INVOLUNTARIA
21/9/2025;23/9/2025;21/9/2025;ZONA 9;EUGENIO ESPEJO;SAN ISIDRO DEL INCA;SAN ISIDRO DEL INCA 3;17;PICHINCHA;1701;QUITO;2332800;-0,131912;-78,454874;MUJER;ECUADOR;16;ADOLESCENTES;MESTIZO/A;18/10/2025;-0,142443;-78,502764;PICHINCHA;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
21/9/2025;22/9/2025;23/9/2025;ZONA 9;EUGENIO ESPEJO;LA MARISCAL;LA MARISCAL 1;17;PICHINCHA;1701;QUITO;950400;-0,198151;-78,493635;MUJER;ECUADOR;16;ADOLESCENTES;MESTIZO/A;2/10/2025;-0,218473;-78,507005;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
21/9/2025;24/9/2025;27/9/2025;ZONA 9;LA DELICIA;LA ROLDÓS;LA ROLDÓS 4;17;PICHINCHA;1701;QUITO;1468800;-0,102138;-78,549158;MUJER;ECUADOR;39;ADULTO;MESTIZO/A;8/10/2025;-0,121754;-78,470776;PICHINCHA;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
21/9/2025;24/9/2025;27/9/2025;ZONA 9;LA DELICIA;LA ROLDÓS;LA ROLDÓS 4;17;PICHINCHA;1701;QUITO;1468800;-0,102138;-78,549158;HOMBRE;ECUADOR;3;NIÑOS(AS);MESTIZO/A;8/10/2025;-0,093579;-78,460994;PICHINCHA;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
20/9/2025;22/9/2025;22/9/2025;ZONA 9;ELOY ALFARO - DMQ;CHILIBULO;CHILIBULO 4;17;PICHINCHA;1701;QUITO;432000;-0,226975;-78,547086;MUJER;ECUADOR;20;ADULTO;MESTIZO/A;25/9/2025;-0,204472;-78,506488;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
20/9/2025;29/9/2025;29/9/2025;ZONA 9;ELOY ALFARO - DMQ;MAGDALENA;MAGDALENA 4;17;PICHINCHA;1701;QUITO;2073600;-0,25265;-78,522104;MUJER;ECUADOR;14;ADOLESCENTES;AFRO;14/10/2025;-0,277924;-78,525152;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
20/9/2025;21/9/2025;21/9/2025;ZONA 9;EUGENIO ESPEJO;COCHAPAMBA;COCHAPAMBA 4;17;PICHINCHA;1701;QUITO;172800;-0,128703;-78,516793;HOMBRE;ECUADOR;16;ADOLESCENTES;MESTIZO/A;22/9/2025;-0,142204;-78,500392;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
19/9/2025;20/9/2025;20/9/2025;ZONA 9;ELOY ALFARO - DMQ;MENA;MENA 3;17;PICHINCHA;1701;QUITO;86400;-0,257665;-78,55397;HOMBRE;ECUADOR;51;ADULTO;MESTIZO/A;20/9/2025;-0,257296;-78,552866;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
19/9/2025;22/9/2025;23/9/2025;ZONA 9;ELOY ALFARO - DMQ;CHIMBACALLE;CHIMBACALLE 1;17;PICHINCHA;1701;QUITO;604800;-0,237635;-78,515105;MUJER;ECUADOR;15;ADOLESCENTES;MESTIZO/A;26/9/2025;-0,285838;-78,567184;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
19/9/2025;22/9/2025;23/9/2025;ZONA 9;QUITUMBE;LAS CUADRAS;LAS CUADRAS 3;17;PICHINCHA;1701;QUITO;2160000;-0,298162;-78,550599;MUJER;ECUADOR;17;ADOLESCENTES;MESTIZO/A;14/10/2025;-0,309907;-78,542447;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
19/9/2025;20/9/2025;20/9/2025;ZONA 9;EUGENIO ESPEJO;UNIVERSITARIO;UNIVERSITARIO 2;17;PICHINCHA;1701;QUITO;86400;-0,201461;-78,500391;HOMBRE;ECUADOR;23;ADULTO;BLANCO/A;20/9/2025;-0,305331;-78,565383;PICHINCHA;ENCONTRADO;POSIBLE VINCULACIÓN A DELITO;ROBO (ESCOPOLAMINA U OTRA DROGA ALUCINÓGENA ALTAMENTE TÓXICA);DESAPARICIÓN INVOLUNTARIA
19/9/2025;20/9/2025;20/9/2025;ZONA 9;ELOY ALFARO - DMQ;CHILIBULO;CHILIBULO 2;17;PICHINCHA;1701;QUITO;345600;-0,245126;-78,540616;MUJER;ECUADOR;13;ADOLESCENTES;MESTIZO/A;23/9/2025;-0,286193;-78,526349;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
17/9/2025;22/9/2025;25/9/2025;ZONA 9;LA DELICIA;COLINAS DEL NORTE;COLINAS DEL NORTE 3;17;PICHINCHA;1701;QUITO;1123200;-0,09184;-78,509021;MUJER;ECUADOR;20;ADULTO;MESTIZO/A;30/9/2025;-0,110588;-78,488077;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
17/9/2025;18/9/2025;18/9/2025;ZONA 9;QUITUMBE;GUAMANÍ;GUAMANÍ 4;17;PICHINCHA;1701;QUITO;432000;-0,338834;-78,549575;MUJER;ECUADOR;49;ADULTO;MESTIZO/A;22/9/2025;-0,244445;-78,5411;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
16/9/2025;19/9/2025;19/9/2025;ZONA 9;ELOY ALFARO - DMQ;ARGELIA;ARGELIA 2;17;PICHINCHA;1701;QUITO;864000;-0,274344;-78,527745;HOMBRE;COLOMBIA;14;ADOLESCENTES;MULATO/A;26/9/2025;-0,281508;-78,543112;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
16/9/2025;17/9/2025;6/9/2025;ZONA 9;QUITUMBE;QUITUMBE;QUITUMBE 4;17;PICHINCHA;1701;QUITO;86400;-0,331062;-78,524453;MUJER;ECUADOR;17;ADOLESCENTES;MESTIZO/A;17/9/2025;-0,269464;-78,559092;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
15/9/2025;15/9/2025;15/9/2025;ZONA 9;QUITUMBE;QUITUMBE;QUITUMBE 3;17;PICHINCHA;1701;QUITO;259200;-0,310505;-78,54589;MUJER;ECUADOR;23;ADULTO;MESTIZO/A;18/9/2025;-0,218798;-78,512769;PICHINCHA;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
15/9/2025;15/9/2025;15/9/2025;ZONA 9;QUITUMBE;QUITUMBE;QUITUMBE 3;17;PICHINCHA;1701;QUITO;259200;-0,310505;-78,54589;MUJER;ECUADOR;1;NIÑOS(AS);MESTIZO/A;18/9/2025;-0,218798;-78,512769;PICHINCHA;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
15/9/2025;16/9/2025;16/9/2025;ZONA 9;CALDERÓN;BICENTENARIO;BICENTENARIO 2;17;PICHINCHA;1701;QUITO;345600;-0,079325;-78,448522;MUJER;ECUADOR;13;ADOLESCENTES;MESTIZO/A;19/9/2025;-0,093064;-78,428206;PICHINCHA;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
15/9/2025;30/9/2025;30/9/2025;ZONA 9;LA DELICIA;MENA DEL HIERRO;MENA DEL HIERRO 1;17;PICHINCHA;1701;QUITO;20649600;-0,11652;-78,50635;MUJER;ECUADOR;69;ADULTO MAYOR;MESTIZO/A;12/5/2026;-0,181704;-78,506952;;FALLECIDO;FALLECIDO;SIN_DATO;DESAPARICIÓN INVOLUNTARIA
14/9/2025;18/9/2025;18/9/2025;ZONA 9;LOS CHILLOS;SANTA ISABEL;SANTA ISABEL 1;17;PICHINCHA;1701;QUITO;518400;-0,335726;-78,478035;MUJER;ECUADOR;17;ADOLESCENTES;MESTIZO/A;20/9/2025;-0,335726;-78,478035;PICHINCHA;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
14/9/2025;16/9/2025;18/9/2025;ZONA 9;CALDERÓN;SAN JUAN DE CALDERÓN;SAN JUAN DE CALDERÓN 2;17;PICHINCHA;1701;QUITO;518400;-0,093665;-78,440393;HOMBRE;ECUADOR;30;ADULTO;MESTIZO/A;20/9/2025;-0,968317;-80,750714;MANABI;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
14/9/2025;15/9/2025;15/9/2025;ZONA 9;LA DELICIA;SAN ANTONIO BAJO;SAN ANTONIO BAJO 1;17;PICHINCHA;1701;QUITO;172800;0,001159;-78,446203;MUJER;ECUADOR;13;ADOLESCENTES;MESTIZO/A;16/9/2025;0,003846;-78,448662;PICHINCHA;ENCONTRADO;POSIBLE VINCULACIÓN A DELITO;ABUSO SEXUAL;DESAPARICIÓN INVOLUNTARIA
14/9/2025;16/9/2025;16/9/2025;ZONA 9;ELOY ALFARO - DMQ;MENA;MENA 4;17;PICHINCHA;1701;QUITO;604800;-0,256094;-78,566864;MUJER;ECUADOR;14;ADOLESCENTES;MESTIZO/A;21/9/2025;-0,213943;-78,516504;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
14/9/2025;18/9/2025;18/9/2025;ZONA 9;QUITUMBE;TURUBAMBA;TURUBAMBA 3;17;PICHINCHA;1701;QUITO;777600;-0,32791;-78,541675;HOMBRE;ECUADOR;16;ADOLESCENTES;MESTIZO/A;23/9/2025;-0,294337;-78,39633;PICHINCHA;ENCONTRADO;CAUSAS SOCIALES;DROGADICCIÓN;DESAPARICIÓN VOLUNTARIA
13/9/2025;16/9/2025;16/9/2025;ZONA 9;QUITUMBE;ECUATORIANA;ECUATORIANA 2;17;PICHINCHA;1701;QUITO;5443200;-0,305797;-78,568184;HOMBRE;ECUADOR;16;ADOLESCENTES;MESTIZO/A;15/11/2025;-0,300717;-78,561725;PICHINCHA;ENCONTRADO;CAUSAS SOCIALES;GRUPOS DELICTIVOS ORGANIZADOS/GDOS/PANDILLAS/MAFIAS/CARTELES;DESAPARICIÓN INVOLUNTARIA
